order_item_id,order_id,product_id,quantity,price_at_purchase
92305,33584,88,4,813.2
92306,33584,33,5,1588.13
92307,33584,49,3,312.53
92308,33585,5,5,10343.73
92309,33585,26,4,2894.12
92310,33585,78,1,729.29
92311,33586,48,2,364.1
92312,33586,405,1,792.19
92313,33586,267,5,1455.88
92314,33586,36,3,196.8
92315,33587,23,1,1853.93
92316,33587,39,5,93.04
92317,33587,85,3,1155.56
92318,33587,78,3,718.05
92319,33588,88,2,845.14
92320,33588,78,1,832.25
92321,33588,83,1,1979.48
92322,33589,478,2,1355.28
92323,33589,78,2,834.94
92324,33590,23,1,2072.22
92325,33590,81,2,818.87
92326,33590,84,1,394.01
92327,33591,85,1,1010.51
92328,33592,70,4,8551.08
92329,33592,89,3,1968.65
92330,33593,18,2,13431.95
92331,33593,3,5,14350.12
92332,33593,76,2,14411.57
92333,33594,71,3,10889.58
92334,33594,15,3,11162.96
92335,33594,40,2,283.71
92336,33595,494,3,215.14
92337,33596,331,3,11235.42
92338,33596,463,3,7093.01
92339,33597,343,5,3447.57
92340,33598,46,1,476.49
92341,33598,82,3,1208.59
92342,33598,40,5,251.66
92343,33599,306,1,293.29
92344,33600,485,2,242.37
92345,33600,491,5,134.8
92346,33600,115,3,1679.22
92347,33600,81,2,918.3
92348,33600,33,5,1567.85
92349,33601,349,1,1050.87
92350,33601,47,3,503.82
92351,33601,85,4,1073.49
92352,33602,41,3,411.12
92353,33602,46,2,437.83
92354,33603,74,1,22244.41
92355,33603,53,1,29302.2
92356,33604,37,4,628.25
92357,33604,85,5,1004.57
92358,33604,355,3,1268.29
92359,33604,42,4,689.39
92360,33605,424,3,9192.6
92361,33605,145,5,13783.22
92362,33605,52,4,3282.56
92363,33606,274,2,33668.87
92364,33607,85,1,985.53
92365,33607,50,2,90.75
92366,33608,131,3,295.03
92367,33608,46,1,482.34
92368,33608,84,5,393.89
92369,33609,406,2,394.09
92370,33610,81,5,938.15
92371,33610,42,1,709.22
92372,33610,90,3,9398.34
92373,33610,7,5,9364.99
92374,33611,33,2,1777.0
92375,33611,47,5,581.46
92376,33611,392,5,162.98
92377,33611,42,2,740.92
92378,33612,33,5,1838.12
92379,33612,36,2,185.11
92380,33612,304,1,626.72
92381,33613,80,1,337.92
92382,33613,36,1,184.71
92383,33613,43,4,460.67
92384,33614,23,2,2141.39
92385,33614,47,3,529.52
92386,33615,167,5,577.3
92387,33615,36,5,167.73
92388,33616,89,1,2099.71
92389,33616,90,3,8461.67
92390,33617,34,5,2102.58
92391,33617,130,5,263.93
92392,33617,64,1,8491.29
92393,33617,87,2,300.56
92394,33617,461,1,10572.97
92395,33618,87,1,269.89
92396,33619,430,4,2054.01
92397,33619,83,3,1884.69
92398,33619,48,3,343.65
92399,33620,43,1,515.47
92400,33620,87,4,295.16
92401,33620,220,1,284.36
92402,33620,84,1,419.12
92403,33620,88,1,923.21
92404,33621,88,4,887.87
92405,33621,85,2,972.45
92406,33622,83,5,1838.11
92407,33622,44,4,337.78
92408,33622,43,3,455.23
92409,33623,85,1,979.03
92410,33623,89,2,1837.71
92411,33624,498,4,7699.88
92412,33624,99,5,10068.46
92413,33624,5,4,10156.42
92414,33625,89,3,1734.21
92415,33626,87,5,283.96
92416,33626,23,1,2027.18
92417,33626,46,4,460.45
92418,33626,235,5,2011.97
92419,33626,42,1,795.3
92420,33627,47,2,588.55
92421,33627,490,2,105.89
92422,33627,33,4,1591.43
92423,33628,36,2,200.51
92424,33629,210,5,909.1
92425,33629,85,5,1112.0
92426,33630,45,4,908.8
92427,33630,46,3,484.63
92428,33630,45,2,831.74
92429,33630,40,3,289.24
92430,33631,223,2,93.85
92431,33631,484,3,178.08
92432,33632,44,3,362.12
92433,33632,36,1,178.55
92434,33632,23,3,1866.42
92435,33633,482,1,942.82
92436,33633,5,5,10873.57
92437,33634,38,4,124.42
92438,33634,44,5,331.16
92439,33635,87,1,305.04
92440,33636,41,4,435.47
92441,33636,41,2,464.32
92442,33637,82,2,1117.48
92443,33637,28,3,1834.94
92444,33638,46,4,484.89
92445,33638,99,1,9416.21
92446,33639,89,2,2074.9
92447,33639,92,4,11201.1
92448,33639,60,3,5868.91
92449,33640,426,4,14101.18
92450,33640,86,3,938.86
92451,33640,58,3,32236.93
92452,33640,97,5,28360.26
92453,33641,47,5,532.62
92454,33641,47,1,526.58
92455,33641,28,4,1599.17
92456,33642,84,5,434.06
92457,33642,40,1,277.1
92458,33642,24,3,6829.66
92459,33642,78,4,727.13
92460,33642,5,5,9710.28
92461,33643,88,3,818.44
92462,33643,79,4,873.53
92463,33644,23,1,1877.33
92464,33644,30,4,1510.89
92465,33644,136,2,163.38
92466,33645,37,4,718.55
92467,33645,44,5,382.55
92468,33645,80,4,340.47
92469,33645,80,2,305.12
92470,33646,45,5,850.9
92471,33646,437,2,1037.41
92472,33647,83,4,1856.27
92473,33647,32,1,1527.43
92474,33648,80,2,293.69
92475,33648,459,4,7818.89
92476,33649,32,5,1817.32
92477,33649,66,3,6861.21
92478,33650,41,5,474.93
92479,33650,32,1,1807.53
92480,33650,88,5,882.89
92481,33650,88,2,843.21
92482,33651,260,3,759.12
92483,33652,124,2,2126.76
92484,33652,85,3,1003.5
92485,33652,47,2,590.08
92486,33652,81,1,963.74
92487,33653,28,4,1802.31
92488,33653,43,4,546.23
92489,33653,312,2,240.66
92490,33653,47,1,498.66
92491,33653,86,2,849.51
92492,33654,89,5,2005.89
92493,33654,257,1,456.61
92494,33654,87,5,283.44
92495,33654,89,2,1889.1
92496,33655,175,5,929.82
92497,33655,28,1,1751.37
92498,33656,41,1,422.86
92499,33656,474,5,1588.6
92500,33657,36,3,191.77
92501,33657,445,2,807.22
92502,33657,395,1,281.68
92503,33657,44,4,345.11
92504,33658,23,2,1900.83
92505,33658,47,3,552.06
92506,33658,346,1,1498.09
92507,33659,38,4,140.05
92508,33659,46,2,490.96
92509,33659,82,1,1064.1
92510,33660,41,2,481.45
92511,33660,83,1,1924.25
92512,33661,167,1,604.54
92513,33661,38,2,150.0
92514,33661,40,5,270.91
92515,33661,39,3,101.12
92516,33662,81,2,937.55
92517,33663,46,4,428.23
92518,33664,32,1,1517.85
92519,33664,78,2,763.23
92520,33664,36,4,195.9
92521,33664,30,1,1414.25
92522,33665,99,2,8415.18
92523,33665,79,4,872.27
92524,33665,76,5,12976.06
92525,33666,294,3,889.44
92526,33666,439,1,469.3
92527,33666,81,4,877.48
92528,33667,47,5,556.88
92529,33667,48,1,345.02
92530,33668,88,4,809.09
92531,33669,84,1,421.09
92532,33669,50,2,86.97
92533,33669,78,3,797.35
92534,33670,71,3,9460.55
92535,33670,113,3,750.94
92536,33671,485,5,232.51
92537,33671,62,4,3648.63
92538,33672,483,3,182.47
92539,33672,205,1,1160.26
92540,33673,38,4,126.28
92541,33673,32,1,1601.83
92542,33673,47,5,585.53
92543,33673,355,4,1263.79
92544,33673,126,5,208.97
92545,33674,40,2,277.68
92546,33675,437,1,1070.27
92547,33675,63,3,28789.99
92548,33675,9,3,18415.79
92549,33675,92,4,11312.93
92550,33675,75,4,13738.49
92551,33676,80,2,293.75
92552,33676,42,3,708.48
92553,33676,84,2,438.99
92554,33677,77,3,21164.7
92555,33678,8,2,9866.9
92556,33679,397,5,70.22
92557,33680,40,2,277.25
92558,33680,39,3,104.86
92559,33681,26,3,2898.42
92560,33681,32,2,1637.32
92561,33681,41,3,457.11
92562,33681,65,4,10300.46
92563,33682,87,5,314.36
92564,33682,40,4,284.05
92565,33682,85,5,1045.88
92566,33683,38,4,146.24
92567,33684,22,4,2457.54
92568,33684,10,3,21610.24
92569,33684,32,4,1557.94
92570,33685,87,1,270.65
92571,33685,82,1,1188.01
92572,33685,87,2,280.73
92573,33686,28,1,1794.93
92574,33686,49,5,322.32
92575,33686,45,5,866.82
92576,33687,23,3,1855.61
92577,33687,127,5,453.62
92578,33688,100,2,11226.38
92579,33688,16,5,8913.6
92580,33688,73,1,5075.69
92581,33689,81,3,801.21
92582,33689,47,5,533.94
92583,33689,28,3,1914.0
92584,33690,37,4,599.64
92585,33690,87,4,315.02
92586,33691,78,5,721.06
92587,33691,37,2,664.99
92588,33692,396,3,514.25
92589,33693,40,5,282.57
92590,33694,96,4,38498.46
92591,33694,14,2,16010.32
92592,33694,81,4,870.85
92593,33694,83,2,2135.93
92594,33695,50,4,95.19
92595,33695,222,4,209.64
92596,33696,28,2,1797.17
92597,33697,32,5,1822.16
92598,33697,40,3,280.69
92599,33697,48,2,367.83
92600,33698,46,5,495.01
92601,33699,85,2,1002.91
92602,33699,380,5,6633.25
92603,33699,66,4,7053.93
92604,33700,32,5,1685.08
92605,33700,47,4,582.44
92606,33700,28,5,1625.41
92607,33700,45,5,817.39
92608,33701,82,3,1063.65
92609,33701,40,2,265.36
92610,33701,178,1,581.09
92611,33701,44,4,375.2
92612,33702,215,1,206.96
92613,33703,294,3,833.64
92614,33703,80,3,303.92
92615,33703,87,2,294.54
92616,33703,49,4,355.62
92617,33704,99,2,8851.5
92618,33704,28,3,1707.18
92619,33705,42,5,732.25
92620,33706,79,3,954.85
92621,33706,83,5,2127.53
92622,33706,235,2,1877.25
92623,33706,25,3,2544.93
92624,33706,78,5,765.97
92625,33707,32,4,1539.64
92626,33707,44,1,393.05
92627,33707,85,4,1073.01
92628,33708,28,5,1719.93
92629,33708,18,5,13124.53
92630,33709,50,4,91.98
92631,33710,50,1,84.16
92632,33710,36,5,184.74
92633,33710,88,5,818.25
92634,33711,315,5,332.46
92635,33711,47,5,495.86
92636,33711,294,5,855.71
92637,33712,84,5,454.22
92638,33712,44,1,382.69
92639,33712,474,4,1471.83
92640,33713,81,5,852.84
92641,33713,87,1,318.68
92642,33713,177,5,2022.34
92643,33714,38,5,134.73
92644,33715,46,5,490.33
92645,33715,43,3,498.19
92646,33715,87,3,262.61
92647,33715,33,2,1536.62
92648,33716,47,1,535.2
92649,33716,210,4,1074.92
92650,33716,79,1,850.31
92651,33716,50,2,99.01
92652,33717,219,4,515.79
92653,33717,15,2,13303.31
92654,33717,87,4,287.18
92655,33717,473,1,3989.64
92656,33718,86,2,911.24
92657,33718,84,1,455.19
92658,33719,23,1,1889.13
92659,33720,215,3,182.62
92660,33721,81,4,961.55
92661,33721,43,3,514.16
92662,33722,83,5,1805.39
92663,33722,87,1,287.87
92664,33722,209,1,1828.15
92665,33723,215,5,198.74
92666,33723,88,4,924.53
92667,33723,89,3,1733.08
92668,33723,33,2,1751.35
92669,33724,76,5,13407.0
92670,33724,23,3,1850.97
92671,33724,47,5,567.99
92672,33725,46,2,466.94
92673,33725,489,3,180.22
92674,33725,49,4,305.79
92675,33725,87,1,281.61
92676,33726,66,2,6416.14
92677,33726,40,2,296.25
92678,33726,40,2,300.2
92679,33727,36,3,178.59
92680,33728,39,5,93.33
92681,33728,42,1,765.29
92682,33728,80,3,336.88
92683,33729,78,1,775.23
92684,33730,33,4,1794.91
92685,33730,83,3,2034.57
92686,33731,50,4,86.71
92687,33731,89,5,1901.33
92688,33731,50,2,99.21
92689,33731,346,3,1688.14
92690,33731,129,5,568.21
92691,33732,81,4,853.33
92692,33732,78,4,735.11
92693,33733,33,4,1636.22
92694,33733,64,4,9607.97
92695,33734,83,2,2030.62
92696,33734,86,3,886.7
92697,33734,47,2,581.26
92698,33735,228,3,135.82
92699,33736,40,2,277.55
92700,33736,46,2,432.27
92701,33736,46,1,467.18
92702,33737,47,1,567.11
92703,33737,42,1,705.35
92704,33737,30,5,1442.74
92705,33737,87,4,303.76
92706,33738,79,4,846.86
92707,33739,46,3,425.55
92708,33739,36,5,178.71
92709,33739,79,1,932.59
92710,33739,38,2,128.13
92711,33740,345,5,3112.39
92712,33740,70,3,7864.36
92713,33740,67,4,6018.6
92714,33741,36,2,191.28
92715,33741,80,5,296.62
92716,33741,87,3,305.47
92717,33741,84,4,394.15
92718,33741,85,5,987.93
92719,33742,89,5,1815.5
92720,33742,42,2,807.58
92721,33742,314,5,171.86
92722,33742,403,5,687.6
92723,33743,36,1,201.87
92724,33744,48,1,413.51
92725,33744,46,4,427.87
92726,33744,87,3,267.53
92727,33744,28,3,1641.07
92728,33744,38,1,134.16
92729,33745,45,2,979.51
92730,33746,122,2,1830.37
92731,33747,486,2,249.63
92732,33747,32,2,1594.09
92733,33747,41,3,485.45
92734,33748,46,4,442.32
92735,33748,83,2,1852.18
92736,33749,86,4,947.59
92737,33749,84,1,467.34
92738,33750,34,1,2063.78
92739,33751,49,4,310.11
92740,33752,40,1,261.71
92741,33752,45,1,855.98
92742,33752,83,4,1823.56
92743,33752,78,4,741.15
92744,33752,395,2,286.71
92745,33753,49,4,319.31
92746,33753,83,2,2033.3
92747,33753,89,2,1885.83
92748,33754,75,4,12246.1
92749,33754,69,5,5003.9
92750,33754,31,2,6701.89
92751,33754,46,2,447.52
92752,33754,66,2,6698.5
92753,33755,50,3,86.1
92754,33756,81,4,916.64
92755,33756,346,1,1490.44
92756,33757,42,4,706.28
92757,33757,36,3,171.43
92758,33757,23,4,2050.86
92759,33758,86,2,824.76
92760,33758,342,4,10732.76
92761,33759,35,4,3262.31
92762,33759,35,5,3494.31
92763,33759,308,5,496.16
92764,33760,15,3,11988.15
92765,33760,70,5,7706.53
92766,33761,36,5,200.61
92767,33761,47,5,521.98
92768,33761,81,4,859.19
92769,33762,33,3,1862.45
92770,33762,88,1,906.14
92771,33763,41,1,463.7
92772,33763,50,2,100.48
92773,33763,23,1,1941.47
92774,33763,43,4,542.73
92775,33763,122,5,1958.95
92776,33764,30,1,1303.82
92777,33764,81,2,842.43
92778,33765,45,5,900.37
92779,33765,46,2,451.17
92780,33765,44,5,339.04
92781,33765,36,5,184.58
92782,33766,136,4,168.64
92783,33766,41,3,485.52
92784,33766,36,1,171.14
92785,33767,345,1,2798.12
92786,33768,30,5,1439.08
92787,33768,483,1,160.31
92788,33768,435,4,579.07
92789,33769,29,2,4892.61
92790,33769,122,1,1903.27
92791,33770,39,4,106.16
92792,33771,89,4,1888.68
92793,33771,36,2,190.65
92794,33771,43,4,542.91
92795,33772,50,5,90.63
92796,33773,84,4,408.75
92797,33773,23,4,1820.13
92798,33774,85,1,1004.64
92799,33774,68,2,11084.43
92800,33774,27,4,2007.25
92801,33774,45,5,814.91
92802,33775,50,3,101.24
92803,33776,290,4,1535.6
92804,33777,3,1,14053.74
92805,33777,79,5,886.15
92806,33777,67,1,6329.09
92807,33777,16,5,10487.19
92808,33777,281,5,13358.34
92809,33778,83,4,2024.72
92810,33779,37,2,610.54
92811,33779,207,1,1177.52
92812,33779,226,4,399.93
92813,33779,86,3,918.0
92814,33780,67,5,5889.82
92815,33780,42,1,745.63
92816,33781,216,2,110.0
92817,33781,88,2,916.93
92818,33781,79,1,848.34
92819,33782,81,3,795.59
92820,33782,225,3,121.04
92821,33782,47,3,549.96
92822,33783,290,1,1821.55
92823,33783,80,2,330.53
92824,33783,85,5,1079.98
92825,33783,62,1,3870.55
92826,33784,291,3,647.24
92827,33784,49,2,304.69
92828,33784,45,4,867.11
92829,33785,32,5,1532.7
92830,33785,261,2,935.95
92831,33785,32,4,1825.37
92832,33786,81,2,873.7
92833,33787,47,5,521.8
92834,33787,486,2,269.41
92835,33787,26,1,2752.88
92836,33787,286,4,5320.64
92837,33787,165,1,13480.08
92838,33788,489,3,185.02
92839,33789,62,3,3758.62
92840,33789,100,1,10858.67
92841,33789,245,4,13599.02
92842,33789,34,4,1997.98
92843,33790,28,1,1888.16
92844,33790,303,2,300.0
92845,33790,84,2,413.63
92846,33791,50,1,92.47
92847,33791,46,4,513.5
92848,33791,39,5,93.88
92849,33792,330,1,12246.12
92850,33792,21,2,2301.46
92851,33793,48,5,387.09
92852,33794,81,5,914.33
92853,33794,350,2,960.23
92854,33795,31,5,7022.9
92855,33795,74,1,21446.9
92856,33796,28,4,1899.17
92857,33796,88,1,832.75
92858,33797,132,4,920.77
92859,33797,23,3,2130.12
92860,33797,84,1,451.02
92861,33798,89,2,2003.37
92862,33798,48,3,406.51
92863,33799,468,1,1453.07
92864,33799,15,1,12680.87
92865,33799,75,2,13870.77
92866,33800,85,2,979.31
92867,33800,138,2,153.54
92868,33800,38,1,138.28
92869,33800,46,2,469.59
92870,33801,78,5,723.11
92871,33801,80,2,331.39
92872,33801,32,1,1639.77
92873,33802,23,2,2021.56
92874,33802,298,2,1663.16
92875,33803,5,3,9452.63
92876,33803,32,2,1822.63
92877,33804,221,1,336.89
92878,33805,32,4,1844.95
92879,33805,79,2,963.03
92880,33805,49,5,360.93
92881,33805,47,4,598.34
92882,33806,393,5,598.36
92883,33807,175,4,772.73
92884,33807,115,4,1685.19
92885,33807,28,4,1918.5
92886,33807,49,4,339.73
92887,33808,23,1,1856.96
92888,33808,129,2,553.79
92889,33808,46,2,497.17
92890,33809,45,1,839.13
92891,33809,48,2,414.79
92892,33809,45,1,886.29
92893,33810,48,3,371.93
92894,33810,28,5,1864.49
92895,33810,171,4,1384.62
92896,33811,256,3,995.34
92897,33811,168,4,445.9
92898,33811,47,2,498.76
92899,33811,138,3,157.45
92900,33812,74,4,21831.02
92901,33812,94,5,18560.19
92902,33812,328,5,12237.54
92903,33812,79,4,840.29
92904,33813,23,4,2010.07
92905,33814,437,4,984.57
92906,33814,307,4,200.87
92907,33814,78,2,791.28
92908,33815,46,1,447.65
92909,33815,84,2,402.79
92910,33815,134,2,558.63
92911,33816,441,4,702.18
92912,33816,50,1,88.28
92913,33816,88,5,939.73
92914,33816,129,1,626.96
92915,33817,357,3,38983.77
92916,33817,59,2,11571.83
92917,33817,51,3,27427.79
92918,33818,46,5,504.18
92919,33818,47,2,507.83
92920,33818,30,3,1382.17
92921,33818,36,2,181.82
92922,33818,81,5,854.51
92923,33819,42,1,704.45
92924,33819,81,1,834.11
92925,33820,88,1,890.12
92926,33821,89,3,1952.14
92927,33821,23,3,2052.44
92928,33821,41,5,423.33
92929,33821,134,1,535.82
92930,33822,85,2,984.99
92931,33822,45,5,879.8
92932,33822,78,2,804.72
92933,33823,226,3,431.28
92934,33823,40,3,296.1
92935,33824,36,2,174.02
92936,33824,80,3,306.29
92937,33824,23,5,1762.96
92938,33824,470,2,903.86
92939,33825,71,4,10181.94
92940,33825,69,3,4199.76
92941,33825,14,3,15979.26
92942,33826,123,1,1827.54
92943,33826,7,1,9070.99
92944,33826,132,3,835.12
92945,33827,82,1,1098.02
92946,33827,41,1,428.98
92947,33828,41,3,459.76
92948,33828,47,3,498.45
92949,33828,89,5,1788.51
92950,33828,33,3,1825.09
92951,33829,67,5,6297.63
92952,33829,3,5,15213.05
92953,33829,59,5,10289.9
92954,33829,40,2,280.99
92955,33830,15,3,12153.9
92956,33830,70,5,8668.91
92957,33830,67,2,5755.14
92958,33830,6,1,4258.23
92959,33831,45,2,824.53
92960,33831,58,3,34546.54
92961,33832,48,2,358.95
92962,33832,28,4,1868.97
92963,33832,80,4,292.97
92964,33832,83,3,1935.6
92965,33832,82,2,1095.73
92966,33833,80,5,323.33
92967,33833,175,5,844.81
92968,33834,89,2,1909.67
92969,33835,474,2,1344.61
92970,33835,81,5,939.53
92971,33836,82,3,1171.35
92972,33836,38,4,147.76
92973,33837,32,1,1828.22
92974,33837,80,2,285.74
92975,33838,43,5,470.54
92976,33838,81,2,869.79
92977,33839,42,5,803.77
92978,33840,38,1,128.41
92979,33840,32,2,1732.38
92980,33840,36,2,181.22
92981,33841,400,2,227.11
92982,33841,45,2,815.53
92983,33842,50,5,97.33
92984,33842,40,3,289.8
92985,33842,32,5,1816.65
92986,33842,37,2,651.44
92987,33842,44,4,371.49
92988,33843,82,1,1120.14
92989,33843,49,5,359.74
92990,33844,76,3,15378.7
92991,33844,218,1,898.93
92992,33844,17,4,8211.45
92993,33845,23,2,1955.17
92994,33846,41,3,487.75
92995,33846,46,1,423.47
92996,33847,80,5,322.25
92997,33847,47,2,575.03
92998,33847,489,2,155.14
92999,33848,440,4,948.9
93000,33848,41,4,448.33
93001,33849,93,2,15376.12
93002,33849,6,5,4230.6
93003,33849,32,5,1758.11
93004,33850,45,1,989.03
93005,33850,168,1,481.75
93006,33851,85,5,1042.33
93007,33851,90,2,9048.79
93008,33851,113,1,820.31
93009,33852,352,3,1327.96
93010,33852,85,1,1153.21
93011,33852,265,2,1102.09
93012,33853,46,2,474.21
93013,33853,78,3,733.61
93014,33853,78,1,833.0
93015,33854,41,4,407.14
93016,33854,167,4,575.22
93017,33855,49,4,305.29
93018,33856,42,3,806.88
93019,33856,349,4,1029.11
93020,33856,225,3,124.88
93021,33857,355,4,1186.48
93022,33857,267,2,1295.02
93023,33858,80,2,286.18
93024,33858,258,2,1920.45
93025,33858,82,3,1219.93
93026,33859,33,5,1852.59
93027,33860,21,5,2548.59
93028,33860,176,4,1722.52
93029,33860,268,4,13799.23
93030,33861,82,4,1171.78
93031,33861,39,3,97.38
93032,33861,79,5,853.43
93033,33862,49,3,344.58
93034,33862,85,5,993.05
93035,33862,214,3,426.08
93036,33863,44,1,352.27
93037,33863,43,2,491.35
93038,33864,87,3,318.95
93039,33864,48,4,368.12
93040,33864,133,1,212.29
93041,33864,46,3,511.59
93042,33865,40,4,249.44
93043,33866,50,4,85.83
93044,33866,42,4,666.7
93045,33866,28,1,1834.98
93046,33866,81,2,896.71
93047,33867,28,5,1924.13
93048,33867,173,1,499.19
93049,33868,88,1,825.82
93050,33868,23,3,2130.48
93051,33868,80,3,331.06
93052,33868,168,2,482.84
93053,33869,25,3,2336.36
93054,33870,88,1,924.31
93055,33870,38,4,148.13
93056,33870,45,1,933.15
93057,33871,30,4,1424.07
93058,33871,37,1,658.43
93059,33871,434,5,807.18
93060,33871,259,5,721.28
93061,33871,87,5,291.37
93062,33872,71,3,10088.66
93063,33872,24,4,5726.35
93064,33873,70,1,8479.4
93065,33873,24,5,6112.8
93066,33873,85,3,1129.12
93067,33874,23,1,1909.56
93068,33874,3,4,15825.64
93069,33874,6,5,4260.36
93070,33874,23,2,1969.11
93071,33875,91,2,12638.73
93072,33875,70,1,8765.48
93073,33875,59,3,11971.08
93074,33875,49,1,335.56
93075,33876,39,4,109.68
93076,33876,126,5,220.65
93077,33876,486,5,249.39
93078,33877,265,4,979.04
93079,33877,49,3,346.63
93080,33878,49,3,334.84
93081,33878,49,1,346.82
93082,33878,87,5,319.72
93083,33879,170,1,1680.86
93084,33879,19,5,14889.82
93085,33879,76,2,13530.84
93086,33880,48,3,404.58
93087,33880,50,3,96.21
93088,33880,38,4,128.34
93089,33880,85,3,1073.12
93090,33881,5,5,11098.62
93091,33882,36,3,175.38
93092,33882,33,4,1844.11
93093,33882,486,2,292.44
93094,33883,32,1,1540.46
93095,33883,33,1,1693.09
93096,33884,113,3,880.19
93097,33884,79,5,971.64
93098,33885,82,4,1155.82
93099,33885,60,2,5382.19
93100,33886,36,2,196.95
93101,33886,82,5,1009.72
93102,33886,86,3,788.8
93103,33886,48,4,394.94
93104,33887,65,5,10943.49
93105,33887,17,1,8504.04
93106,33888,50,5,92.01
93107,33888,49,4,315.33
93108,33889,40,5,258.66
93109,33889,42,2,774.82
93110,33890,94,5,19096.28
93111,33890,34,5,1845.22
93112,33890,85,2,1049.64
93113,33891,46,2,475.11
93114,33891,47,5,602.51
93115,33891,39,4,92.29
93116,33891,33,5,1672.73
93117,33892,89,1,1802.59
93118,33892,87,3,313.46
93119,33892,366,4,8793.78
93120,33892,45,5,843.34
93121,33893,48,3,375.18
93122,33893,23,4,1993.9
93123,33894,50,1,101.11
93124,33894,81,5,802.26
93125,33894,41,3,459.15
93126,33895,5,1,10103.8
93127,33895,27,1,1986.19
93128,33896,72,5,6098.17
93129,33896,30,2,1397.2
93130,33896,62,2,3818.1
93131,33896,98,3,35277.38
93132,33897,85,5,1099.09
93133,33898,87,5,265.96
93134,33898,48,5,346.21
93135,33898,88,4,859.95
93136,33899,231,1,7015.64
93137,33899,429,2,9917.45
93138,33899,42,1,742.99
93139,33899,48,3,367.71
93140,33899,49,1,296.68
93141,33900,39,3,108.81
93142,33900,81,3,858.22
93143,33901,22,4,2566.23
93144,33901,75,5,11489.69
93145,33902,97,4,27692.21
93146,33902,93,2,17245.56
93147,33903,11,3,8517.61
93148,33903,100,4,10500.67
93149,33903,46,3,472.96
93150,33904,86,1,881.6
93151,33904,40,4,274.39
93152,33904,402,3,562.83
93153,33905,42,5,662.73
93154,33905,62,3,3375.39
93155,33905,24,1,6232.21
93156,33905,65,2,10622.9
93157,33906,47,1,596.89
93158,33906,84,3,437.42
93159,33906,38,5,129.75
93160,33907,46,4,444.21
93161,33907,219,3,477.4
93162,33907,84,3,401.89
93163,33907,84,5,424.03
93164,33908,46,2,515.84
93165,33908,48,4,388.02
93166,33909,47,4,537.33
93167,33909,79,5,879.72
93168,33910,371,1,10485.34
93169,33910,79,4,815.9
93170,33911,50,4,99.62
93171,33911,81,1,831.36
93172,33911,46,1,470.04
93173,33911,39,4,108.05
93174,33912,40,4,297.81
93175,33912,36,5,187.06
93176,33912,393,3,577.08
93177,33913,81,2,806.73
93178,33913,62,5,3899.69
93179,33914,83,1,1955.39
93180,33915,44,5,361.37
93181,33915,317,4,458.52
93182,33915,155,4,11314.78
93183,33916,49,5,312.22
93184,33916,46,1,454.76
93185,33917,33,3,1804.16
93186,33917,173,3,544.09
93187,33917,50,1,98.36
93188,33918,38,2,128.94
93189,33918,32,4,1605.82
93190,33919,83,1,2114.24
93191,33919,81,1,811.1
93192,33919,49,3,295.77
93193,33920,38,4,151.91
93194,33920,33,1,1571.54
93195,33920,485,1,234.37
93196,33920,38,3,144.85
93197,33920,204,2,1364.63
93198,33921,28,4,1940.27
93199,33921,32,2,1840.35
93200,33921,369,5,9744.53
93201,33921,34,3,2051.69
93202,33922,43,2,532.67
93203,33922,226,3,396.62
93204,33923,42,3,662.59
93205,33923,88,1,793.02
93206,33923,86,2,902.07
93207,33924,36,4,192.65
93208,33924,313,2,213.92
93209,33924,38,3,136.73
93210,33925,64,3,8773.93
93211,33925,45,4,928.91
93212,33926,8,3,8808.87
93213,33926,462,3,11477.83
93214,33927,60,5,5294.56
93215,33928,48,2,365.01
93216,33928,441,2,727.44
93217,33928,403,3,775.94
93218,33929,38,1,147.09
93219,33929,37,3,600.42
93220,33929,49,1,343.44
93221,33929,84,5,411.73
93222,33930,290,1,1572.49
93223,33930,80,3,289.82
93224,33930,41,4,470.22
93225,33930,168,3,474.47
93226,33931,49,3,349.15
93227,33931,48,4,384.31
93228,33931,85,3,1019.02
93229,33931,42,4,781.3
93230,33931,80,4,325.65
93231,33932,486,4,299.02
93232,33932,36,2,199.33
93233,33932,123,1,1751.42
93234,33932,30,4,1532.44
93235,33933,16,2,8990.47
93236,33934,136,3,165.5
93237,33934,405,4,890.23
93238,33934,225,1,128.29
93239,33935,43,1,548.2
93240,33935,86,1,913.26
93241,33935,84,5,421.62
93242,33936,222,4,203.69
93243,33936,85,1,990.04
93244,33936,80,5,301.9
93245,33937,41,5,414.82
93246,33937,79,2,952.92
93247,33937,44,1,384.79
93248,33938,78,2,724.93
93249,33938,44,4,381.43
93250,33938,47,1,521.21
93251,33938,83,4,1803.03
93252,33939,44,4,363.98
93253,33939,42,5,808.04
93254,33939,42,3,735.04
93255,33940,80,3,305.69
93256,33940,45,5,920.36
93257,33940,32,4,1839.06
93258,33940,204,2,1264.67
93259,33941,474,2,1309.62
93260,33941,41,4,405.83
93261,33942,38,5,129.13
93262,33942,33,2,1825.49
93263,33942,82,5,1071.83
93264,33942,86,5,897.21
93265,33943,28,5,1644.13
93266,33943,30,4,1469.53
93267,33944,19,1,15533.85
93268,33944,19,3,14363.96
93269,33945,71,3,10783.56
93270,33945,11,5,9832.24
93271,33945,82,2,1218.31
93272,33945,89,5,1961.34
93273,33946,5,5,10567.96
93274,33947,125,5,254.28
